Human;Jaccard Biosses2017;Jaccard nltk2018;Jaccard None;Qgram Biosses2017;Qgram nltk2018;Qgram None;BlockDistance Biosses2017;BlockDistance nltk2018;BlockDistance None;OverlapCoefficient Biosses2017;OverlapCoefficient nltk2018;OverlapCoefficient None;Levenshtein Biosses2017;Levenshtein nltk2018;Levenshtein None
2.6666666666666665;0.125;0.16;0.22857142857142856;0.32999999999999996;0.3584905660377359;0.3731343283582089;0.1818181872367859;0.22857141494750977;0.3199999928474426;0.23076923076923078;0.2857142857142857;0.4;0.36;0.3679245283018868;0.28148148148148144
1.3333333333333333;0.047619047619047616;0.043478260869565216;0.06451612903225806;0.16279069767441856;0.18478260869565222;0.18918918918918914;0.1666666865348816;0.1538461446762085;0.1666666865348816;0.1111111111111111;0.1;0.14285714285714285;0.2450980392156863;0.2407407407407407;0.25384615384615383
4.0;0.21052631578947367;0.2;0.18181818181818182;0.33526011560693647;0.3240223463687151;0.31355932203389836;0.3478260636329651;0.3333333134651184;0.30000001192092896;0.36363636363636365;0.3333333333333333;0.3157894736842105;0.34090909090909094;0.34090909090909094;0.3613445378151261
2.6666666666666665;0.11538461538461539;0.11538461538461539;0.15789473684210525;0.2786069651741293;0.2786069651741293;0.30534351145038163;0.20689654350280762;0.20689654350280762;0.260869562625885;0.25;0.25;0.3;0.29357798165137616;0.29357798165137616;0.3093525179856115
2.6666666666666665;0.12903225806451613;0.125;0.13953488372093023;0.2977099236641222;0.30597014925373134;0.29003021148036257;0.22857141494750977;0.2222222089767456;0.2222222089767456;0.23529411764705882;0.23529411764705882;0.25;0.25503355704697983;0.25161290322580643;0.26595744680851063
1.6666666666666667;0.13043478260869565;0.13636363636363635;0.1935483870967742;0.15384615384615385;0.1575757575757576;0.23008849557522126;0.23076921701431274;0.24000000953674316;0.3333333134651184;0.23076923076923078;0.25;0.35294117647058826;0.27586206896551724;0.2650602409638554;0.32478632478632474
2.3333333333333335;0.21428571428571427;0.21428571428571427;0.25;0.26206896551724135;0.26206896551724135;0.2870813397129187;0.31578946113586426;0.31578946113586426;0.3333333134651184;0.375;0.375;0.46153846153846156;0.1917808219178082;0.1917808219178082;0.2545454545454545
1.0;0.0;0.0;0.08823529411764706;0.012903225806451646;0.012903225806451646;0.12621359223300976;0.0;0.0;0.20512819290161133;0.0;0.0;0.16666666666666666;0.189873417721519;0.189873417721519;0.24528301886792447
1.6666666666666667;0.21739130434782608;0.21739130434782608;0.25;0.40909090909090906;0.40909090909090906;0.42181818181818187;0.3571428656578064;0.3571428656578064;0.41860467195510864;0.5555555555555556;0.5555555555555556;0.6153846153846154;0.4173228346456693;0.4173228346456693;0.42168674698795183
3.0;0.16666666666666666;0.16666666666666666;0.19230769230769232;0.27210884353741494;0.27210884353741494;0.27956989247311825;0.2857142686843872;0.2857142686843872;0.3125;0.3333333333333333;0.3333333333333333;0.35714285714285715;0.275;0.275;0.28
1.6666666666666667;0.11764705882352941;0.11764705882352941;0.16;0.19999999999999996;0.19999999999999996;0.24444444444444446;0.21052628755569458;0.21052628755569458;0.25806450843811035;0.2222222222222222;0.2222222222222222;0.2857142857142857;0.20547945205479456;0.20547945205479456;0.276595744680851
1.3333333333333333;0.04;0.04;0.11764705882352941;0.1235955056179775;0.1235955056179775;0.23175965665236054;0.07692307233810425;0.07692307233810425;0.25;0.1;0.1;0.26666666666666666;0.24752475247524752;0.24752475247524752;0.2962962962962963
1.3333333333333333;0.08571428571428572;0.08571428571428572;0.15384615384615385;0.17891373801916932;0.17891373801916932;0.24137931034482762;0.1499999761581421;0.1499999761581421;0.2539682388305664;0.16666666666666666;0.16666666666666666;0.27586206896551724;0.21118012422360244;0.21118012422360244;0.16748768472906406
1.0;0.09523809523809523;0.09523809523809523;0.058823529411764705;0.18446601941747576;0.18446601941747576;0.13793103448275867;0.1600000262260437;0.1600000262260437;0.10526317358016968;0.4;0.4;0.4;0.2432432432432432;0.2432432432432432;0.19704433497536944
1.6666666666666667;0.125;0.125;0.09523809523809523;0.30000000000000004;0.30000000000000004;0.28888888888888886;0.2222222089767456;0.2222222089767456;0.1666666865348816;0.4;0.4;0.4;0.2647058823529411;0.2647058823529411;0.25409836065573765
2.3333333333333335;0.08695652173913043;0.08695652173913043;0.16666666666666666;0.37962962962962965;0.37962962962962965;0.3969465648854962;0.1538461446762085;0.1538461446762085;0.2631579041481018;0.16666666666666666;0.16666666666666666;0.29411764705882354;0.2272727272727273;0.2272727272727273;0.25735294117647056
3.0;0.2857142857142857;0.2857142857142857;0.21875;0.5210084033613445;0.5210084033613445;0.4733333333333334;0.41379308700561523;0.41379308700561523;0.3636363744735718;0.5;0.5;0.4117647058823529;0.5564516129032258;0.5564516129032258;0.5
2.3333333333333335;0.041666666666666664;0.041666666666666664;0.08571428571428572;0.24630541871921185;0.24630541871921185;0.26819923371647514;0.07692307233810425;0.07692307233810425;0.1463414430618286;0.1;0.1;0.1875;0.217741935483871;0.217741935483871;0.26249999999999996
3.0;0.125;0.125;0.125;0.27237354085603116;0.27237354085603116;0.25503355704697983;0.162162184715271;0.162162184715271;0.16326528787612915;0.3333333333333333;0.3333333333333333;0.3076923076923077;0.26519337016574585;0.26519337016574585;0.2511848341232228
1.6666666666666667;0.1935483870967742;0.1935483870967742;0.19148936170212766;0.3087248322147651;0.3087248322147651;0.2997416020671835;0.31578946113586426;0.31578946113586426;0.29032260179519653;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.32704402515723274;0.32704402515723274;0.2748815165876777
3.0;0.14285714285714285;0.14285714285714285;0.25806451612903225;0.319672131147541;0.319672131147541;0.37785016286644946;0.29629629850387573;0.29629629850387573;0.40909093618392944;0.375;0.375;0.5;0.3441558441558441;0.3441558441558441;0.4278074866310161
2.6666666666666665;0.045454545454545456;0.045454545454545456;0.08333333333333333;0.10731707317073169;0.10731707317073169;0.17993079584775085;0.08333331346511841;0.08333331346511841;0.17777776718139648;0.09090909090909091;0.09090909090909091;0.16666666666666666;0.2068965517241379;0.2068965517241379;0.2606060606060606
