4.0;0.2;0.3795620437956204;0.3333333134651184;0.42857142857142855
3.0;0.10810810810810811;0.3425414364640884;0.2222222089767456;0.2222222222222222
2.2;0.06060606060606061;0.2049469964664311;0.1111111044883728;0.11764705882352941
3.2;0.1951219512195122;0.4618937644341802;0.3199999928474426;0.4444444444444444
3.2;0.23076923076923078;0.4104234527687296;0.3529411554336548;0.4
3.2;0.0967741935483871;0.292358803986711;0.162162184715271;0.17647058823529413
1.4;0.03571428571428571;0.10480349344978168;0.06666666269302368;0.08333333333333333
3.0;0.125;0.35593220338983056;0.2222222089767456;0.3
1.4;0.05128205128205128;0.16997167138810199;0.09090906381607056;0.1
3.0;0.058823529411764705;0.19935691318327975;0.10810810327529907;0.14285714285714285
3.0;0.125;0.37168141592920356;0.21621620655059814;0.2857142857142857
1.0;0.0;0.09282700421940926;0.0;0.0
3.0;0.18181818181818182;0.2857142857142857;0.307692289352417;0.3333333333333333
2.0;0.1724137931034483;0.3453237410071942;0.2777777910232544;0.35714285714285715
2.4;0.21052631578947367;0.4;0.3333333134651184;0.4444444444444444
3.4;0.2;0.4315352697095436;0.32258063554763794;0.3333333333333333
3.0;0.16666666666666666;0.32302405498281783;0.27027028799057007;0.29411764705882354
2.0;0.03571428571428571;0.14876033057851235;0.06666666269302368;0.08333333333333333
3.2;0.22727272727272727;0.4427480916030534;0.3999999761581421;0.4166666666666667
2.0;0.12121212121212122;0.2774869109947644;0.2222222089767456;0.3333333333333333
3.0;0.1111111111111111;0.33333333333333337;0.19999998807907104;0.2857142857142857
1.2;0.0;0.11428571428571432;0.0;0.0
3.4;0.17647058823529413;0.4388888888888889;0.292682945728302;0.35294117647058826
1.8;0.07692307692307693;0.31046931407942235;0.13793104887008667;0.18181818181818182
3.6;0.1111111111111111;0.2033898305084746;0.19999998807907104;0.25
2.0;0.047619047619047616;0.18181818181818177;0.08695650100708008;0.125
2.4;0.16666666666666666;0.4067796610169492;0.2857142686843872;0.5
3.4;0.13333333333333333;0.19718309859154926;0.2222222089767456;0.5
3.0;0.16129032258064516;0.36363636363636365;0.27027028799057007;0.35714285714285715
4.0;0.2;0.33160621761658027;0.3199999928474426;0.4
4.0;0.25;0.3821656050955414;0.3999999761581421;0.5714285714285714
3.4;0.23529411764705882;0.3886255924170616;0.3478260636329651;0.5
3.4;0.26666666666666666;0.35036496350364965;0.42105263471603394;0.4444444444444444
3.0;0.0625;0.17142857142857137;0.11764705181121826;0.125
2.0;0.18181818181818182;0.3584905660377359;0.307692289352417;0.4
3.8;0.2777777777777778;0.5898617511520737;0.43478262424468994;0.5555555555555556
3.4;0.17391304347826086;0.4330708661417323;0.2857142686843872;0.3076923076923077
2.0;0.058823529411764705;0.25988700564971756;0.1111111044883728;0.125
4.0;0.2631578947368421;0.417910447761194;0.4166666865348816;0.5555555555555556
3.2;0.24;0.5342960288808665;0.3870967626571655;0.5
2.2;0.041666666666666664;0.1842105263157895;0.07999998331069946;0.08333333333333333
3.0;0.13513513513513514;0.32163742690058483;0.22727274894714355;0.29411764705882354
2.0;0.1;0.33573141486810554;0.16326528787612915;0.25
0.6;0.09375;0.24501424501424507;0.1538461446762085;0.1875
3.2;0.10714285714285714;0.26877470355731226;0.23529410362243652;0.21428571428571427
3.6;0.2;0.45962732919254656;0.3333333134651184;0.5
1.0;0.034482758620689655;0.2310469314079422;0.0625;0.07142857142857142
1.8;0.058823529411764705;0.24;0.09756100177764893;0.15384615384615385
2.8;0.05263157894736842;0.1483679525222552;0.08888888359069824;0.1
2.8;0.0;0.16129032258064513;0.0;0.0
1.8;0.045454545454545456;0.22043010752688175;0.08163267374038696;0.09090909090909091
1.8;0.1;0.22699386503067487;0.1702127456665039;0.2
2.6;0.15789473684210525;0.4910714285714286;0.27272725105285645;0.375
1.4;0.045454545454545456;0.1573033707865169;0.08695650100708008;0.1
3.0;0.16666666666666666;0.2751322751322751;0.27272725105285645;0.42857142857142855
0.6;0.02631578947368421;0.17964071856287422;0.050000011920928955;0.07692307692307693
1.8;0.15789473684210525;0.33484162895927605;0.260869562625885;0.3
3.0;0.18518518518518517;0.38247011952191234;0.3125;0.5
